SMILES,MLM,HLM,AlogP,Molecular_Weight,Num_H_Acceptors,Num_H_Donors,Num_RotatableBonds,LogD,Molecular_PolarSurfaceArea,0,1,2,cluster
Cc1nn(-c2ccccc2)c2nc3c(cc12)C(=O)CC(c1cccs1)C3,7.21,45.22,4.142,359.444,3,0,2,4.144,76.02,0.9579500604615526,-0.719944342517626,1.2322405410198118,5
CCC1(CC)NC(=O)N(Cc2cc3ccc(C)c(C)c3nc2Cl)C1=O,0.26,9.86,4.504,359.85,3,1,4,4.504,62.3,-0.41682694329230563,-0.06440570776056022,-0.036079462249647906,0
COc1nn(C)c(=O)n1-c1ccccc1NC(=O)c1ccc(Cl)cc1Cl,72.92,86.79,3.954,393.224,4,1,4,3.954,74.23,1.4253430086217824,-0.21411147020780114,-0.2572704374504676,3
Clc1nc2cccnc2n2nc(-c3ccco3)cc12,1.318,3.785,2.933,270.674,3,0,1,2.934,56.22,-0.2698919756631127,-1.0756622195301626,0.3337389555666705,4
CC(C)COc1cc(=O)n2c(c1C(=O)NCCCN1CCCCC1)CCCCC2,15.18,92.88,2.586,403.558,4,1,8,1.086,61.88,0.18043725156369284,1.5300388704385095,-0.2699140467615369,6
COCCOC(=O)c1c(C)[nH]c(C(=O)N2CCOc3ccc(S(C)(=O)=O)cc32)c1C,81.22,99.0,1.89,436.479,7,1,7,1.89,123.38,0.4367928327105724,1.5321626433059252,-0.047116031218625606,6
CCC(C)c1ccc(O)c(NC(=O)c2nccnc2C(=O)O)c1,99.99,96.47,2.208,315.324,6,3,5,0.736,112.41,0.453091644067271,-0.12947766814016212,-1.5562097380340223,1
CCOC(=O)c1[nH]c(=O)n(CCS(C)(=O)=O)c1C,75.03,72.64,-0.658,276.309,5,1,6,-0.658,101.16,-0.5956833338636053,0.7866535370452711,-0.932019451791408,1
O=C(CCS(=O)(=O)c1ccccc1)N(Cc1ccccc1)c1nc2ccccc2s1,4.15,23.65,4.655,436.546,4,0,7,4.659,103.95,1.362347119468555,-1.3009339707920604,-0.31371762372768264,4
CCOc1cc(C(=O)OCc2cc(=O)n3oc(C)cc3n2)cc(OCC)c1OCC,0.19,0.34,2.319,416.424,8,0,10,2.319,95.89,0.3467220194473505,1.1874523016960372,-0.9154557632002036,1
COc1cc(OC)cc(OC/C(=C\c2ccc(C(=O)O)cc2)CNc2cnc3ccccc3c2)c1,26.84,7.89,5.0,470.516,6,2,10,3.529,89.91,1.9471837358657051,0.03620760333831375,-0.9792478051681115,3
O=C(Nc1ccc2nc[nH]c(=O)c2c1)c1cc(-c2ccc(Br)s2)n[nH]1,29.03,70.55,2.738,416.252,4,3,3,2.738,127.47,0.3618385662517209,-0.037262291085244086,-0.6759650396844346,1
Cc1ncc(-c2ccc(C)c(S(=O)(=O)NC(C)(C)C)c2)o1,5.472,46.004,2.126,308.396,3,1,4,2.126,80.58,-0.535624396304147,-0.29756914583001726,-0.6583257138726074,1
Fc1ccc2onc(-c3cnc4c(c3)COc3ccccc3-4)c2c1,11.477,5.018,4.169,318.301,3,0,1,4.169,48.15,-0.14462913058586027,-0.9575518684101649,1.148551480815173,5
CC(CCc1ccco1)NC(=O)c1cc(S(=O)(=O)N(C)C)c(Cl)cc1Cl,3.18,3.06,3.196,419.323,3,1,7,3.196,88.0,0.6212853211939274,0.1061895602483137,-1.1195804181665512,1
O=C1N=C(O)C(CCc2ccncc2)(Cc2ccc(OCc3ccccc3)cc2)C(=O)N1,16.796,21.752,4.364,429.468,6,2,8,4.362,100.88,1.33656717353125,-0.39839061652855745,0.9311670041469589,5
CCOc1ccc2nc(NC(=O)CN(C)S(=O)(=O)c3ccc(Br)s3)sc2c1,1.0,13.93,2.895,490.415,5,1,7,2.943,153.45,0.9097984368500014,0.6530302742927817,-1.7281076466785783,1
Cc1nn(C)c(C)c1S(=O)(=O)Nc1ccc(-n2nn[nH]c2=O)cc1,73.679,81.986,1.354,349.368,6,2,4,1.453,129.42,-0.2675389269855905,-0.3644184010824206,0.006644017346265343,4
Cc1ccc(-c2ccc(C(CN3CCCC3)N(C)C(=O)CN3C(=O)COc4cc(Cl)c(Cl)cc43)cc2)cn1,53.85,71.64,4.282,553.48,5,0,7,4.009,65.98,0.2981883981635828,1.1185094327311027,0.7969763946019786,6
COc1ccc(C2c3cccn3-c3sc4c(c3CN2C(=O)NCc2ccc(F)cc2)CCCC4)cc1,1.0,3.82,6.528,501.615,2,1,4,6.528,74.73,1.0688611243343367,1.4175141320352431,0.6029327372738086,6
O=C(O)/C=C/c1ccc2c(c1)N(Cc1ccccc1)C(=O)CO2,63.654,74.272,2.507,309.316,4,1,4,1.122,66.84,0.8791464802607112,-0.6947109913488423,0.7437711293919808,5
COc1cc(OC)cc(N2CCC(N(C)C(=O)Cc3c(N)nc(C)[nH]c3=O)C2)c1,71.077,79.803,0.13,401.459,5,2,6,0.13,109.49,0.3330978083881291,1.5276273362921378,0.4357481131956543,6
CCC1(N2CCOCC2)CCN(C(=O)c2c[nH]c(=O)cc2OC)CC1,63.65,80.8,-0.735,349.425,5,1,4,-0.637,71.11,-0.5173469624689379,1.7780238265446202,0.43580285586690626,6
C[C@@H](c1cn(-c2cccc[n+]2[O-])c(=O)c2c(C(F)(F)F)cccc12)N1C(=O)c2ccccc2C1=O,1.624,98.601,2.949,479.407,4,0,4,2.926,83.15,0.41215618208363053,-0.7256272448113331,0.8245311213185283,5
CCn1cc(S(=O)(=O)N2CCN(S(=O)(=O)c3cnn(C)c3)CC2)cn1,69.7,79.58,-0.821,388.466,6,0,5,-0.821,127.16,-0.9128709303268379,0.040689570060889975,-0.2539060051099458,0
CCN(CC)Cc1ccc2c(c1)CN(C(=O)Nc1ccc(OC)cc1)CCO2,2.12,35.21,3.292,383.484,4,1,6,2.695,54.04,0.8467417012866638,1.4661404105247817,-0.2882324009902021,6
Cn1c2c(c3cc(O)ccc31)C=NC(Cc1ccccc1)C(=O)N2,86.764,99.454,3.078,319.357,3,2,2,3.073,66.62,1.0885022876827195,-0.6120282340370182,1.0237313352719428,5
Cc1nn(C)c2ncnc(NCc3cc4ccccc4[nH]3)c12,16.34,67.11,2.685,292.338,3,2,3,2.685,71.42,0.6381538893641339,-0.9185912785360753,0.4181141428750783,4
COc1ccc(NS(=O)(=O)c2c(C)nn(-c3ccc(-c4ccccc4)nn3)c2C)cc1F,45.36,67.12,4.029,453.489,6,1,6,4.128,107.38,1.5891131034891708,-0.42151107993419945,0.18735248227469103,3
COc1ccccc1CNC(=O)c1c(OC)cc(=O)n2c1CCCC2,16.2,99.0,1.387,342.389,4,1,5,1.387,67.87,0.8370444428444025,0.8080297684917416,0.16775491553333788,6
Cc1c(CC(=O)N2CCN(C(=O)C3COc4ccccc4O3)CC2)c(=O)oc2cc(O)c(Cl)cc12,43.785,80.558,2.831,498.912,7,1,3,2.134,105.61,0.7847523959578964,0.6466787851346973,1.0079408391493638,6
Cn1cc(S(=O)(=O)N2CCCCC2)cc1C(=O)Nc1ccc2c(c1)OCCO2,11.97,73.95,2.025,405.468,5,1,4,2.025,98.25,0.07844781347588917,0.6167817871398235,0.035426183867792754,6
C(=C/c1ccccc1)\CNCCCN1CCOCC1,24.768,84.143,1.724,260.375,3,1,7,0.736,24.5,0.2662988330792186,-1.2794010494923465,0.8343010235649427,5
Cc1noc(C)c1CCNc1ncnc2onc(-c3cccc(Cl)c3)c12,88.41,99.37,3.65,369.805,4,1,5,3.645,89.87,0.24435125101119887,-0.6561047201407958,-0.4041961951266778,4
COc1ccc(-c2ncnc3nc4n(c23)CCC4)cc1,0.306,71.624,2.415,266.298,4,0,2,2.619,52.83,-0.527139184808928,0.2647080841948473,0.5476401523457863,6
COc1cccc(CN(c2nc3nc(C)c(Cl)c(C)n3n2)S(=O)(=O)c2ccc(Cl)cc2)c1,1.72,1.52,4.916,492.378,6,0,6,4.916,98.07,0.9341150321112892,0.022361296299391417,-0.31975056137281305,3
c1ccc(CCNCc2cccc(Oc3nnnn3-c3ccccc3)c2)cc1,17.91,9.19,4.261,371.435,5,1,8,4.139,64.86,1.5847332929504303,-1.1701872937293043,0.2870605772470513,3
Cl/C(=C/c1cccc2nccn12)c1nc2ccccc2s1,0.589,0.779,3.844,311.789,2,0,2,3.851,58.43,0.14055782219386953,-1.446937263040643,0.15690833542963434,4
Cc1cccc(-n2nc(-c3cnn(C)c3C)c(Cl)c2-c2cnn(C)c2C)c1,2.74,1.14,4.554,380.874,3,0,3,4.555,53.46,-0.021388785759888073,-1.106638062834195,0.27465707375104487,4
Cc1nc(S(=O)(=O)NCc2c3c(nn2C)CCC3)cn1C,52.214,37.354,1.009,309.387,4,1,4,1.01,90.19,-0.7908134551336388,0.08389843810884236,-0.006651403782130243,0
Cc1ccc(S(=O)(=O)N2CCCC(C(=O)Nc3ccc4[nH]c(C5CCCO5)nc4c3)C2)s1,30.98,80.18,2.379,474.596,5,2,5,2.378,141.0,0.6586178504529562,1.044058738940188,0.516011593637595,6
Cn1cc(C2(C)CN(Cc3nc(-c4cccs4)n[nH]3)CCO2)cn1,60.211,83.332,1.585,344.435,5,1,4,1.531,100.1,-0.257047929124422,0.006031882774654557,1.2172409543536682,5
Cc1noc2c1C(CC(C)C)C1=C(O)CC(C)(C)CC1=N2,17.803,30.091,3.295,288.385,3,1,2,3.192,58.62,-1.240086471710859,0.8377495130513638,0.23223543469535457,0
COc1ccc2c(c1)OCC(Cc1ccc(OC)c(O)c1)C2=O,1.109,26.875,3.163,314.333,5,1,4,3.158,64.99,-0.008103124505950217,1.423950266856466,0.861750931190841,6
O=C(c1scc2c1OCCO2)N1CCCC(Cn2ccnc2)C1,63.218,89.345,1.28,333.405,4,0,3,1.553,84.83,-0.6928687678624065,0.834167617752939,0.6667026237768495,6
COc1ccc(F)c(-c2nc(COc3ccc(-n4cncn4)cc3)c(C)o2)c1,54.08,55.845,3.311,380.372,5,0,6,3.311,75.2,0.38205831475579544,0.6951438628357616,-0.176809839274772,6
O=c1c2c(ccn1Cc1cc(F)ccc1F)ccn2Cc1cccnc1,0.856,69.853,2.951,351.349,2,0,4,2.951,38.13,0.17118150567786714,-0.4853507536637945,0.37671680210375896,4
COc1ccccc1N1C(=N)C(C)(C(C)C)NC1=O,93.574,94.259,2.299,261.32,3,2,3,2.299,65.42,-0.17953947015322547,-0.023347816489353485,0.8036186206739793,5
COc1cc(/C=C2\C(=O)N=C(O)N=C2O)ccc1OCc1ccc(Cl)cc1,56.476,94.358,4.444,386.786,7,2,5,4.443,100.71,0.3889774256604375,0.5669837899953839,-0.6801384809169143,1
COc1ccccc1C(CC(=O)NCCN(C)C)C(C)C,0.15,91.0,2.611,292.416,3,1,8,1.607,41.57,0.6896929095476627,0.08848249422181059,-1.0763916892780478,1
CCN(CC)CCCNc1sc(S(C)(=O)=O)nc1S(=O)(=O)c1ccc(C)cc1,1.45,75.41,3.312,445.62,6,1,10,1.759,141.44,-0.049028612642583305,-0.21128328824130116,-1.1362160879164707,1
O=C(Nc1ccc(N2CCCS2(=O)=O)cc1)c1cc(C2CC2)nc2ccccc12,83.93,77.89,2.839,407.485,4,1,4,2.839,87.75,1.285815204568129,-0.43244931290738164,0.7326493667378399,3
OC(CN1CCCC1CC1CCCCC1)Cn1cccn1,16.2,55.18,3.175,291.432,3,1,6,1.672,41.29,-0.9457883033635871,0.27385026495381837,0.6439513289309536,0
COc1cc(=O)n(-c2ccccc2)cc1C(=O)N1CC(S(=O)(=O)c2nccn2C)C1,99.43,99.0,0.177,428.462,6,0,5,0.177,110.18,1.421956747839448,0.5630597759458507,0.8916364138455479,3
COc1ccc(F)cc1-n1c(=O)[nH]c2c(c1=O)CCC2,64.41,80.28,2.072,276.263,3,1,2,2.072,58.64,-0.6168030411748604,0.7516065583501471,0.8081962115515035,6
O=S1(=O)N=C(Nc2ccc3c(c2)Cc2ccccc2-3)c2ccccc21,99.9,99.9,3.213,346.402,3,1,2,3.213,66.91,0.1660371077344912,-1.020521590584572,0.5420749689193185,4
COc1cc(-c2coc3cc(O)c(OC)c(O)c3c2=O)cc(O)c1OC,53.285,66.391,2.091,360.315,8,3,4,2.075,114.68,-0.32253009210026523,1.1413927867236415,-0.16576984602053269,6
CS(=O)(=O)n1c(-c2ccccc2)c(C#Cc2ccccc2)c2ccccc21,99.0,99.0,5.822,371.452,2,0,4,5.822,47.45,0.5780027435834891,-1.7274879075194016,0.6216143997034795,4
COCCNC(=O)C(c1ccc(Cl)cc1)N(CCOC)C(=O)CCC(=O)Nc1ccccn1,21.442,20.608,1.149,476.953,6,2,13,1.149,109.86,1.4742393683627797,0.06192925372607852,-1.3366143574579932,3
O=S(=O)(CCNc1ccccc1F)c1ccccc1,0.122,23.438,3.018,279.33,2,1,5,3.018,54.55,0.43644538259559357,-1.46753230758455,-0.13187340323972277,4
CCOc1cc(=O)n2c(c1C(=O)NCc1ccccn1)CCCCC2,86.78,92.34,1.273,341.404,4,1,5,1.273,71.53,1.0707651338240143,0.27632262906336746,0.11013263707596357,3
COc1cc(=O)n2c(c1C(=O)NCc1ccccc1Cl)CCCC2,52.26,40.7,2.068,346.808,3,1,4,2.068,58.64,0.8832644703817398,0.5969103257389609,-0.02361991518065557,3
CCOCCOC(=O)C(C)Oc1ccc(Oc2ncc(Cl)cc2Cl)cc1,0.0,0.091,4.5,400.253,6,0,10,4.5,66.88,0.7577428293020092,0.44699672559275183,-1.1989316216781747,1
O=C1CC(N2CCC3(CC2)OCCO3)C(=O)N1c1ccc2c(c1)OCO2,39.361,41.424,0.848,360.361,7,0,2,0.848,77.54,-0.9295028559459072,0.6302224213898756,1.8896675412175936,6
O=C(c1cccnc1Cl)N1CCN(c2nc3nccc(-c4cccs4)n3n2)CC1,34.32,94.81,3.428,425.895,5,0,3,3.428,107.76,0.32143760728610715,-0.5142519060830114,0.473618419873617,5
COCCNS(=O)(=O)c1cc(C(=O)O)cc(-c2cccc(F)c2F)c1,92.17,99.0,2.169,371.356,5,2,7,0.698,101.08,0.9515628905461034,0.03771056282021246,-1.0960724994377415,3
O=C(c1ccccc1)c1ccccc1Nc1cccc2c1N(c1ncccn1)CC2,0.15,0.41,5.357,392.452,3,1,5,5.356,58.12,1.023366060512823,-1.0140317680233626,0.49641507194421414,4
COC(=O)C12CC(CCC(C)=O)C(=O)N1CCc1c2n(C(=O)OC(C)(C)C)c2ccccc12,1.467,2.34,3.645,454.516,6,0,7,3.645,94.91,0.835247057342683,0.9456571275616081,1.0352236863117588,6
O=C1CCCC2=C1C(c1ccco1)Nc1ccc3ccccc3c12,11.703,38.571,4.101,315.365,1,1,1,4.101,42.24,-0.20448135052924535,-0.519643027521935,1.588032630377394,5
CC1CCN(CCCNc2ncc(-c3cnccn3)c(-c3ccco3)n2)CC1,0.73,99.99,2.738,378.471,5,1,7,1.201,79.97,0.2394863656110863,-0.010065235971383542,1.1138116855671458,5
Cc1ccc(C2c3cccn3-c3sc4c(c3CN2C(=O)Nc2ccc(F)cc2F)CCCC4)cc1,29.24,57.16,7.229,489.579,1,1,2,7.229,65.5,0.7007763181337487,1.196230439323266,0.6370009302242775,6
CC(C)(C)OC(=O)N[C@@H](CC(=O)N1CCCN(C(=O)CN2CCC(c3ccccc3)CC2)CC1)Cc1cc(F)c(F)cc1F,1.0,0.22,4.498,616.714,5,1,10,4.177,82.19,1.647500087755573,0.8302782215249296,0.7838833306088584,3
O=c1[nH]c(N2CCCC2)nc2ncc3c(c12)CCC3,10.49,42.71,1.937,256.303,3,1,1,1.937,57.59,-1.3173749044902991,-0.11640302357129394,1.0195566787352712,0
COc1ccc(/C=C/c2nnc(-c3ccc(Cl)cc3Cl)o2)cc1,51.67,4.61,4.834,347.195,3,0,4,4.834,48.15,-0.16020412740030013,0.03916884927443783,-0.2821403518901251,1
Cc1ccc(S(=O)(=O)Nc2nc(C)cc(=O)[nH]2)cc1,79.275,64.068,1.4,279.315,4,2,3,1.407,96.01,-0.3813542699883609,-0.28314775494442135,-0.4543022832304746,1
CCOc1cc2c(-c3ccccc3)c(C)oc2cc1C(=O)c1ccccc1,6.04,24.16,5.534,356.414,2,0,5,5.534,39.44,1.602070195652053,-0.07532505869605534,-0.5471188286666498,3
C/C=C/Cn1c(C(=O)c2cc(C)cc(C)c2)c(CC)c(NCCO)nc1=O,19.61,35.36,3.443,369.457,4,2,8,3.442,82.0,0.1652848018595975,0.5963359536633553,-0.9901739407581894,1
CC1(C)C(C(=O)O)C1C(=O)Nc1c[nH]c(=O)[nH]c1=O,51.7,56.084,-1.787,267.238,5,4,3,-2.43,124.59,-0.6473858916495683,0.4275233233880549,-0.27030508213182386,0
O=C1NCCNC1Cc1ccc(-c2cccc(F)c2F)cc1,46.47,79.4,2.632,302.319,2,2,3,2.632,41.13,-0.40195857934935975,-0.3669225548593916,0.9913203723126812,5
CN(c1cccnn1)S(=O)(=O)c1c(Cl)ccc2scnc12,92.61,99.99,2.192,340.808,5,0,3,2.193,112.66,-0.34241487010528787,-1.0606705047988436,-0.2026355404263726,4
CCOc1ccc(C2=NNC(c3ccncc3)=Nc3ccc(C(C)C)cc32)cc1,20.581,4.787,4.711,384.474,4,1,5,4.711,58.87,0.04139731551092956,0.23396409318075098,-0.43050605737839265,1
O=C(NC1=C(C(=O)c2ccccc2)N(Cc2ccccc2)S(=O)(=O)c2ccccc21)c1ccccc1,0.8,3.76,4.342,494.561,4,1,6,4.342,91.93,1.6951955219858856,-1.2486340492477666,-0.06660161159170093,3
CCCc1nc(C#N)c(NCc2ccc3c(c2)OCO3)o1,1.0,4.25,2.703,285.298,4,1,5,2.703,80.31,-0.27496372179054457,0.18119295025542595,-0.24447208495851033,1
CCc1ccc2ncc3c(-c4ccc(F)cc4)n[nH]c3c2c1,28.66,1.976,4.754,291.322,2,1,2,5.109,41.57,-0.1992566384489161,-0.4291210709374051,-0.36517942588029956,4
C(=N/n1cnnc1)\c1cn(-c2cccs2)nc1-c1ccccc1,31.55,40.54,3.005,320.372,4,0,4,3.005,89.13,0.46853868598711734,-1.8387175001170977,0.7782464137940968,4
CC(C)c1c(Cl)nc(N(C)C)nc1N1CCN(S(C)(=O)=O)CC1,24.556,18.584,2.511,361.891,4,0,4,2.511,78.02,-1.3633984380411712,-0.2620505574883788,-0.019727465096838308,0
COC(=O)c1ccc2c(=O)n(-c3ccccc3)c(N(Cc3ccco3)C3CCCC3)nc2c1,4.61,22.57,4.836,443.494,4,0,7,4.836,75.35,1.7789312219265185,0.5070204851354868,0.9094998484830199,3
O=C(c1ccc(OC(c2ccc(Cl)cc2)c2ccccc2Cl)c(F)c1)N1CC(O)C(O)C1,66.817,69.324,4.754,476.324,4,2,5,4.754,70.0,0.558883372351054,0.059618622750167466,0.2595040731862815,3
O=C(CC1(O)C(=O)Nc2cc(Cl)cc(Cl)c21)c1ccccc1,61.556,58.066,2.963,336.169,3,2,3,2.98,66.4,0.8757700119376176,-0.9068831890788825,-0.035557016494135785,4
Cc1nn(CC(=O)N2c3c(c(C)nn3C)N(C(=O)OC(C)(C)C)CC2C)c(C)c1Cl,3.35,4.862,2.568,436.936,5,0,4,2.487,85.49,-0.4902494315915674,1.1485182258243465,-0.18404842611409852,6
O=C(CCS(=O)(=O)c1ccccc1)N(Cc1cccnc1)c1nc2ccc(Cl)cc2s1,27.572,52.304,4.169,471.98,5,0,7,4.21,116.85,1.5863589645120377,-1.3306478411343892,-0.5288822655664046,3
O=C(Nc1ccc2[nH]ncc2c1)c1cc(N2CCNCC2)c(F)cc1F,28.08,69.78,2.253,357.357,3,3,3,1.171,73.05,0.5808835015544224,-0.054468674631068116,-0.04950953688876696,3
CC1=CC(C)(C)Oc2cc(C)c(C(=O)N=C(N)N)cc21,19.345,69.756,2.386,273.33,3,2,1,2.36,90.69,-0.6818677988346873,0.7995248514934595,-0.48098856048561633,1
COc1ccc2c[nH]c(=O)c(-c3nc4ccccn4c3Nc3ccc(OC)c(OC)c3)c2c1,25.265,87.936,2.612,442.467,5,2,6,2.993,86.12,1.3285977124248793,0.41864678987370374,0.7280207654512504,3
Cc1cc(N2CCCCC2)nc(N2CCN(S(=O)(=O)c3ccc4cccc5c4c3CC5)CC2)n1,0.676,3.158,4.729,477.622,4,0,4,4.728,78.02,-0.04294635581460964,0.0432889304632703,1.1267977650641885,5
Cc1nc(N2CCN(c3ccccn3)CC2)nc2c1C(=O)CC(c1cccs1)C2,34.208,18.378,3.59,405.516,4,0,3,3.59,90.46,0.13195815524816124,-0.4185309329282963,1.3815539009721973,5
Nc1oc(=O)c2ccccc2c1N1CCCc2ccccc21,32.657,54.42,3.128,292.332,2,1,1,3.128,55.56,-0.5072727733322647,-1.0186724807355585,1.5806351261028824,5
CCN1CCN(CCNC(=O)c2ccc3c(c2)N(Cc2cccc(C)c2)C(=O)c2ccccc2S3(=O)=O)CC1,2.23,11.52,3.815,546.68,6,1,7,3.643,98.41,1.8223123440269398,0.05195724236883833,0.5553745232553016,3
CCc1c2c(nc3sc(C(=O)N4CCc5cc(OC)c(OC)cc5C4)c(N)c13)CC(C)(C)CC2=O,5.126,33.059,4.253,493.618,5,1,4,4.321,122.99,0.20082077784657015,1.9889064256888962,0.37927545418953523,6
Cc1nn(CCc2nn[nH]n2)c(C)c1Br,23.868,31.442,1.225,271.117,4,1,3,1.225,72.28,-1.3807347667109662,-0.38279455164181697,-0.37199243848218494,0
Cc1cc(C)c2c(c1)C(Nc1ncc(S(N)(=O)=O)s1)CCO2,53.546,70.252,1.914,339.433,4,2,3,1.926,130.93,-0.8480393418961937,0.5860693804204551,0.2437278205036015,0
Cc1noc(-c2cccn3c(=O)n(Cc4c(C)noc4C)nc23)n1,0.782,62.261,0.0,326.31,5,0,3,0.0,100.86,-0.09381115468262605,-0.3796271949960242,0.4666842833074793,5
CN(C(=O)CN1CCc2nc(N3CCCC3)[nH]c(=O)c2C1)C1CCCCC1,9.25,85.36,1.119,373.492,4,1,4,1.187,68.25,-0.7502983729710663,1.0480347624830078,0.8095641462992329,6
COc1ccc(-c2n[nH]cc2CN(Cc2ccncc2)C2CC(C)(C)NC(C)(C)C2)cc1,86.19,74.033,-3.608,625.713,12,6,12,-2.209,198.19,-0.3797555301886343,0.8245297208404658,0.6401672644637263,6
Cc1nnc(C)n1/N=C/c1ccc(Cl)cc1Cl,90.042,78.025,2.895,269.13,3,0,2,2.895,43.07,-0.5732015467114746,-0.6392098418804086,-0.4376530111867054,4
COc1ccc(-c2nc(-c3ccc(OC)cc3)c(-c3ccc(OC)cc3)s2)cc1,93.09,86.07,5.918,403.493,4,0,6,5.925,68.82,-0.3258558487812262,0.021283773515400978,-0.168512638874336,1
CCN1CCN(c2nc(-c3ccc(C)cc3)cc3cc(C)ccc23)CC1,1.427,29.139,5.514,345.481,2,0,3,5.482,19.37,-0.23659509161398834,-0.10743333104490387,0.4008439856944662,5
O=C(Nc1nc2ccc(F)cn2n1)NC1C2CCOC2C12CCC2,29.293,61.725,1.311,331.345,4,2,2,1.269,80.55,-0.37358802731196594,0.6273458924877466,0.6529021101768986,6
Cc1nnc(SCC(=O)Nc2nc[nH]n2)s1,55.0,93.962,0.023,256.308,6,2,4,0.134,149.99,-0.1205623750373573,0.6644068559216235,-1.398293789308931,1
CCc1cnc(N2CCN(C)C(C(=O)O)C2)nc1,99.0,99.0,-1.784,250.297,5,1,3,-0.258,69.56,-0.44313895172769685,0.42583403869527403,-0.21982509686288643,1
CCOc1cc2c(cc1OCC)-n1cccc1C(c1ccccc1OC)NC2,21.11,78.47,4.442,378.464,4,1,6,4.442,44.65,0.4928261065768699,0.6316959713900816,1.102695148616392,6
COc1cc(=O)n2c(c1C(=O)NC1CCCCCC1)CCCC2,31.43,58.87,2.134,318.411,3,1,3,2.134,58.64,-0.38007922393416704,1.7535495960905119,0.4973210451024047,6
CCc1nc(NCCCn2ccnc2)c2c3c(sc2n1)CCCC3,24.692,73.696,3.269,341.474,3,1,6,3.353,83.87,-0.5762687075082746,0.33917734964969126,-0.05885545696935474,0
COCC(C)(C)c1noc(-c2cccc3nn[nH]c23)n1,27.21,77.79,1.949,273.29,5,1,4,1.949,89.72,-0.14882156639793062,-0.09381788694461195,0.18368130777728486,4
CCOC1CC(NC(=O)c2nnn(C3CCNCC3)c2C)C12CCC2,0.52,0.64,0.524,347.455,5,2,5,-0.656,81.07,-0.5059722475127992,1.7084288380442192,-0.19661015549060573,6
Cc1ccc(C(=O)Cn2nc3n(Cc4ccccc4)c(=O)c4ccc(C(=O)NC(C)C)cc4n3c2=O)cc1,38.41,99.0,4.278,509.556,5,1,7,4.278,102.38,2.437480644751007,-0.055399396732498364,-0.01955960386527604,3
c1cc(-c2ncnc3sccc23)c2cc[nH]c2n1,6.292,33.995,2.401,252.294,3,1,1,2.401,82.7,-0.7999558901965814,-0.7689017579555628,-0.05713457252838202,0
COc1cccc(N(Cc2n[nH]c(=O)[nH]2)C(=O)CCC2CCCC2)c1,23.879,61.436,2.407,344.408,4,2,7,2.407,83.03,0.22324705027266054,1.097268662168051,0.36679780820133484,6
Cc1c(CN2CCOCC2)c(=O)n(-c2ccccc2)n1C,99.99,99.99,0.94,287.357,3,0,3,0.94,36.01,0.17348914430257598,-0.918818984413086,1.352588269700266,5
Cn1c2c(c(=O)c3cc(Oc4ccccc4)ccc31)CCC2,4.01,13.05,4.239,291.344,2,0,2,4.239,29.54,0.48065912326772564,-0.742701675481854,1.266973465975099,5
O=c1c2ccccc2[se]n1-c1ccc(S(=O)(=O)Nc2ccccn2)cc1,31.223,43.963,3.103,430.339,4,1,4,3.126,87.75,0.6536771667172486,-1.0522768301277832,0.6617674412475439,5
COc1c(Br)cc(OCCc2c(O)nc(C)c(Br)c2O)cc1Br,8.897,0.235,5.134,511.988,5,2,5,5.132,71.81,-0.30090724151967285,0.6957170378080154,-1.0220261150934633,1
NC(N)=NC(=O)c1cc2cc(Br)ccc2s1,17.49,82.97,2.568,298.159,2,2,1,2.479,109.71,-0.6606211451957161,-0.44475574539610463,-0.8512298745771539,1
CC(C)COc1cc(=O)n2c(c1C(=O)NCc1ccc(C(F)(F)F)cc1)CCCCC2,3.75,0.2,3.994,436.467,3,1,7,3.994,58.64,0.5730374291438256,1.1331084352405478,-0.2227834856061941,6
Cc1nc(C)n(C(C)CNC(=O)CN2C(=O)COc3ccc(C(C)(C)C)cc32)n1,93.1,99.99,1.494,399.487,5,1,6,1.482,89.35,0.3293950305962998,1.0710118205707733,-0.08808877547947523,6
Cc1cc(=O)n2c3ccccc3nc2n1CC(=O)c1ccco1,2.23,19.49,3.038,307.303,3,0,3,2.622,68.34,0.8711751569638158,-0.39271784197791526,0.14862786690813234,3
NCC1Cc2cc(F)cc(-c3ccnc4c(C(F)(F)F)cccc34)c2O1,97.412,99.9,3.94,362.321,3,1,3,3.862,48.14,-0.18016588625146757,-0.10442590026799078,0.7416370554280368,5
CC(C)c1cc(C(C)C)c(S(=O)(=O)NCCCO)c(C(C)C)c1,0.54,1.82,3.846,341.509,3,2,8,3.846,74.78,-0.6281777807220433,0.14764034163308187,-1.338037655646391,1
OC1CCCC1Oc1cc(-n2nc3c(c2Cl)CCCC3)c(F)cc1Cl,0.0,18.225,5.324,385.26,3,1,3,5.324,47.28,-0.9455853706576792,0.6078051719859882,0.6976698522056366,6
O=C(NC1CCS(=O)(=O)C1)c1ccc(Br)cc1,97.17,99.0,1.294,318.187,3,1,2,1.294,71.62,-0.6474969593247766,0.11117327530961076,-0.3041947393414455,0
Cc1ccc(CN2C(=O)N(Cc3ccccc3)C(=O)C2CC(C)C)s1,1.325,3.069,4.02,356.482,2,0,6,4.02,68.86,0.7464107976846099,-0.810265162727477,0.9538614490761557,5
