AlogP,Molecular_Weight,Num_H_Acceptors,Num_H_Donors,Num_RotatableBonds,LogD,Molecular_PolarSurfaceArea,SMILES,MLM,HLM
0.6508591581000976,0.14244370257353653,0.2,0.1,0.07894736842105263,0.6702338766832033,0.17790511272553633,Cc1cc(C)c(C2=C(NC(=O)C(C)C)C3(CCCC3)OC2=O)c(C)c1,0.006,0.406
0.469498011555489,0.11125595079303233,0.26666666666666666,0.1,0.13157894736842105,0.48157335223245923,0.1697534022306354,C[C@@H](c1ccccc1)N1C(=O)OC[C@H]1CN1CCCC1CO,36.502,77.328
0.49508516545359055,0.21736920457768197,0.3333333333333333,0.1,0.15789473684210525,0.5199858256555634,0.395102152188001,O=S(=O)(Nc1ccc(N2CCOCC2)cc1)c1ccc(-c2nnc(C3CCC3)o2)o1,3.09,51.12
0.3689502513694005,0.08678879765578518,0.3333333333333333,0.30000000000000004,0.21052631578947367,0.4070871722182849,0.3589481223779802,O=C(CCCCCNc1ncccn1)Nc1nc[nH]n1,75.94,97.802
0.3719516770465972,0.13485041913275161,0.3333333333333333,0.0,0.07894736842105263,0.3982990786676116,0.24400559364234795,CC(c1cnccn1)N1CCN(S(C)(=O)=O)c2ccccc2C1,15.735,1.021
0.6624896825992348,0.15755284708155523,0.26666666666666666,0.1,0.10526315789473684,0.6794472005669737,0.40021828848187185,COC(=O)c1ccc2nc(Nc3nc4ccc(F)cc4s3)sc2c1,2.65,2.95
0.6711187814211752,0.2342060461824458,0.4666666666666667,0.0,0.2894736842105263,0.6892983699503897,0.29209727480473413,CCOC(=O)C(=Cc1cn(-c2ccccc2)nc1-c1ccc(OC)c(OC)c1)C(=O)OCC,0.692,0.027
0.5030389434981617,0.0938948250717209,0.26666666666666666,0.0,0.10526315789473684,0.5305457122608079,0.17763225212319655,CCOC(=O)C1CCN(c2nc(C)cc(Cl)n2)CC1,0.003,0.019
0.49245891798604347,0.08346552642585503,0.2,0.0,0.13157894736842105,0.5205527994330261,0.14690132678467888,CCN(CC)c1ccc(/C=N/n2c(C)nnc2C)cc1,74.35,59.2
0.4163727770691079,0.15419759704515826,0.26666666666666666,0.1,0.07894736842105263,0.4487597448618001,0.2864354173061837,O=C(Nc1ccccc1)C1CCCN1C1=NS(=O)(=O)c2ccccc21,131.72,99.57
0.31830119306670673,0.16009852838581926,0.4,0.0,0.10526315789473684,0.3561304039688164,0.2516456905078618,O=C(C1CCOCC1)N1CCC(Oc2nccnc2N2CCOCC2)C1,0.22,7.2
0.3768289937720418,0.22921230308839532,0.4,0.1,0.15789473684210525,0.33940467753366405,0.35430949213820395,CNCc1cc(N(C)C)nc(C2CCCN2S(=O)(=O)c2ccc3c(c2)CC(=O)N3C)n1,87.719,97.442
0.5580400690327907,0.15418497383207927,0.26666666666666666,0.2,0.10526315789473684,0.5825655563430191,0.27651011289607424,Cn1ncc2c(NCc3cc4ccccc4[nH]3)nc(-c3ccccn3)nc21,6.5,18.37
0.6173932617993548,0.27297866592834896,0.3333333333333333,0.1,0.2631578947368421,0.6386250885896527,0.33937037416010096,COc1ccccc1CNC(=O)CCCCn1c(=O)c2ccccc2n(Cc2ccccc2C#N)c1=O,2.19,1.956
0.5050649058302694,0.13818210583806775,0.2,0.2,0.15789473684210525,0.5087880935506732,0.16327296292506566,Cc1cc2n(n1)CC(CNC(C)COc1ccc(F)cc1F)CN2,83.24,99.99
0.6304494634951603,0.16939594559226853,0.13333333333333333,0.0,0.05263157894736842,0.6509567682494684,0.21351342133087758,Cc1c(C(=O)N2c3ccccc3CC2C)sc2nc(-c3ccccc3)cn12,3.14,89.47
0.5106175433330833,0.20511290622551623,0.2,0.0,0.10526315789473684,0.5377746279234585,0.1700262628329752,CCOc1cc(=O)n2c(c1C(=O)N1CCN(c3cccc(Cl)c3)CC1)CCCC2,14.09,66.96
0.5909056801980942,0.1863085264755063,0.26666666666666666,0.0,0.15789473684210525,0.6123316796598157,0.11003103789351615,CC1CCCN(c2ncc(CN(Cc3ccccc3)C3CCN(C)CC3)cn2)C1,2.239,2.2
0.592031214827043,0.09613165842931881,0.13333333333333333,0.1,0.13157894736842105,0.6073706591070163,0.1780756506019987,CC(C)CCC(C(N)=O)C1=NC(C)(C)Cc2ccccc21,6.0,1.92
0.47497561341637284,0.11961840868409737,0.3333333333333333,0.1,0.10526315789473684,0.5041105598866052,0.2654251509260207,CCOC(=O)C1SC2(C(F)(F)F)CC1(O)C(C)(C)CO2,99.9,90.953
0.6391535979590307,0.1761300089961432,0.26666666666666666,0.1,0.13157894736842105,0.5729270021261517,0.1786895869572632,c1ccc(C(c2ccccc2)([C@H]2CCCN2)n2cc(-c3ccccn3)nn2)cc1,1.532,18.886
0.7477301718316203,0.18457325545091377,0.26666666666666666,0.0,0.13157894736842105,0.7617292700212615,0.1548824994031174,COc1ccc(-c2ccnc3cc(C4CCCCC4)nn23)cc1OC1CCCC1,13.496,95.001
0.32865611165303527,0.1314345776735755,0.26666666666666666,0.1,0.07894736842105263,0.3667611622962438,0.2204372591152495,COc1cc(=O)[nH]cc1C(=O)N1CCOC(C)(c2ccccc2)C1,88.5,96.48
0.4566669167854732,0.0901735018560331,0.26666666666666666,0.1,0.13157894736842105,0.4369950389794472,0.21692417886012483,CCCn1c2c(c(O)c(C(=O)OCC)c1=O)CCCC2,0.04,64.89
0.4887071358895476,0.07750989449518508,0.4666666666666667,0.0,0.10526315789473684,0.5170800850460666,0.288550086974317,COc1nc(OC)c(C(C)C)c(-c2nnn(C)n2)n1,0.719,46.34
0.4777519321677798,0.1298322711600817,0.26666666666666666,0.0,0.10526315789473684,0.5067328136073707,0.24976977386677582,CC(C)Cn1c(C(C)C)nnc1N1C[C@@H]2CCS(=O)(=O)[C@@H]2C1,73.51,89.41
0.4806783222030465,0.2317142239206522,0.26666666666666666,0.1,0.15789473684210525,0.5094968107725018,0.31351683208840686,CCc1ccc(N2C(=O)CN(S(C)(=O)=O)CC2(C)C(=O)NCc2ccc(F)cc2)cc1,6.87,19.34
0.32865611165303527,0.2233265196034291,0.3333333333333333,0.1,0.13157894736842105,0.3659107016300496,0.3743306388348852,Cn1nc(CNC(=O)C2CC(=O)N(C3CCCCC3)C2)c2c1CCN(S(C)(=O)=O)C2,58.86,64.32
0.596458317700908,0.06747023235969091,0.0,0.2,0.07894736842105263,0.6188518781006378,0.11869436201780414,Nc1cccc(CCC2CCc3ccccc3N2)c1,8.94,70.619
0.4700982966909283,0.3167812153124624,0.4,0.2,0.18421052631578946,0.5015591778880226,0.5667996862103073,Cc1noc(/C=C/c2ccccc2F)c1S(=O)(=O)N1CCC(C(=O)Nc2ccc(S(N)(=O)=O)cc2)CC1,63.829,84.957
0.40091543483154507,0.11457753892788528,0.26666666666666666,0.0,0.15789473684210525,0.4341601700921332,0.19188921859545005,O=C(OCCCn1ccccc1=O)c1cncc2ccccc12,0.019,3.094
0.47640129061304126,0.09692692085329557,0.26666666666666666,0.2,0.02631578947368421,0.5040396881644224,0.2104096319792626,CC1CN(C)C(c2ccccc2)C(C)C12NC(=O)N=C2O,58.083,60.275
0.3516920537255197,0.09021221304280866,0.26666666666666666,0.2,0.13157894736842105,0.3758327427356485,0.18506770353695554,CC(=O)c1c(C)cn(CC(O)CN2CCNCC2)c1C,99.9,99.9
0.5944323553688002,0.15674327834942228,0.2,0.1,0.07894736842105263,0.6169383416017009,0.2348988710392578,CN(C(=O)c1cnc(N)nc1-c1ccccc1)C1CCCc2ccccc21,5.6,20.3
0.34846552112253326,0.14497339447456717,0.26666666666666666,0.0,0.07894736842105263,0.3846208362863217,0.3011016746819469,O=S1(=O)CCC(S(=O)(=O)N2CCN(c3ccccc3)CC2)C1,34.607,94.674
0.6823741277106627,0.21906828905811473,0.3333333333333333,0.0,0.10526315789473684,0.7004252303330971,0.29260888843412125,c1ccc(-c2csc3nc(-c4cccnc4)nc(Oc4ccc5ccncc5c4)c23)cc1,22.71,59.38
0.30044271028738656,0.19045483119818699,0.3333333333333333,0.2,0.18421052631578946,0.24472005669737773,0.3007264913537297,COCCCNC1=NCCNC12CCN(S(=O)(=O)c1ccc(F)cc1)CC2,51.782,88.049
0.4494634951602012,0.0884988222542197,0.26666666666666666,0.1,0.07894736842105263,0.48001417434443655,0.30031720045022003,CCC1=NOC(c2nc3sc(CC)cc3c(=O)[nH]2)C1,23.304,48.784
0.3763787799204623,0.18289352656386884,0.3333333333333333,0.1,0.18421052631578946,0.41410347271438697,0.34503223165865143,CCOC(=O)N1CCN(C(=O)C2CCC(CNS(=O)(=O)CC)CC2)CC1,67.7,70.72
0.5476101148045323,0.1786352960185544,0.2,0.1,0.13157894736842105,0.5898653437278525,0.39264640676694296,O=C(c1csc(-c2ccsc2)n1)N(Cc1ncc[nH]1)c1cccc(F)c1,1.15,4.98
0.6678172131762589,0.23853580826854118,0.26666666666666666,0.1,0.10526315789473684,0.6750531537916371,0.24366451788942325,CC(C)CN1C(=O)C2C3CC4C5(C)CCCC(C)(C(=O)O)C5CCC4(C=C3C(C)C)C2C1=O,28.785,74.853
0.448713138740902,0.06909946839441986,0.26666666666666666,0.1,0.10526315789473684,0.4846208362863217,0.23547869981922984,CCc1ccc(-c2cn(Cc3ncc[nH]3)nn2)nc1,73.152,55.803
0.327080363172507,0.10105471153012699,0.5333333333333333,0.4,0.21052631578947367,0.17441530829199148,0.5406732835362734,O=C(O)c1sc(C(=O)O)c(OCCO)c1OCCO,66.273,58.144
0.3350341412170782,0.07281490077733746,0.26666666666666666,0.1,0.05263157894736842,0.3792345854004252,0.19151403526723285,Cc1c(Cl)c(C(=O)NN2CCOCC2)nn1C,97.91,89.984
0.4692729046296992,0.16347060937298816,0.3333333333333333,0.1,0.15789473684210525,0.4987243090007087,0.22340461816569457,CC(C)=CCO[C@H]1CCOC[C@H]1Nc1ncc(F)c(N2CCOCC2)n1,0.025,1.214
0.6256471824116456,0.20728325732756483,0.3333333333333333,0.2,0.18421052631578946,0.6463501063075833,0.3513762406630513,CCOC(=O)C1CCN(Cc2nc(N)nc(Nc3ccc(C)cc3)n2)c2ccccc21,0.71,2.53
0.6155173707511069,0.0935699877218214,0.2,0.0,0.13157894736842105,0.6447200566973776,0.1461509601282445,CCC(CC)C(=O)N(C)c1ccc(-c2ccccc2)nn1,17.37,99.99
0.6416297741427179,0.08884469829258418,0.2,0.2,0.10526315789473684,0.6615166548547129,0.20290596541491862,Cc1ccc(Nc2nc(Cl)nc(NC(C)C)n2)cc1,0.05,1.18
0.5480603286561118,0.2421199592354372,0.3333333333333333,0.30000000000000004,0.10526315789473684,0.5456413890857548,0.41730618370340056,C[C@H](Nc1nc(N)nc2[nH]cnc(=O)c12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,69.35,31.24
0.4210249868687628,0.08931091562896842,0.26666666666666666,0.0,0.10526315789473684,0.45315379163713676,0.24097001944131793,CC(C)Oc1cc(N2C=NN(C)CC2)ccc1[N+](=O)[O-],0.106,20.955
0.48345464095445345,0.06995952997886876,0.13333333333333333,0.1,0.13157894736842105,0.5121190644932672,0.11968348170128584,COCC(=O)NC(c1ccccc1)c1ccccc1,13.61,97.24
0.6441059503264052,0.224131880597869,0.4,0.4,0.07894736842105263,0.6638554216867469,0.38139090692042704,Cc1cc2c(c(O)c1-c1c(C)cc3c(c1O)C(=O)C(O)C3C(C)C)C(=O)C(O)C2C(C)C,62.343,55.657
0.5584902828843702,0.20926930951866005,0.3333333333333333,0.0,0.07894736842105263,0.582140326009922,0.27439544322794096,O=C(Cn1cnc2c(nnn2-c2cccc(Cl)c2)c1=O)N1CCCc2ccccc21,41.485,27.23
0.5363547685150447,0.2011921362431803,0.3333333333333333,0.1,0.05263157894736842,0.5620836286321758,0.4342917561990518,O=c1[nH]c2c(S(=O)(=O)c3ccc(Br)cc3)nnn2c2ccsc12,61.818,77.828
0.47842725294514904,0.1591812415687456,0.3333333333333333,0.1,0.07894736842105263,0.5073706591070163,0.2901531430130632,O=c1[nH]c2ncccc2n1Cc1nnc2ccc(-c3cccc(F)c3)nn12,99.775,99.9
0.8158625347039845,0.4700522685176224,0.4,0.2,0.3684210526315789,0.8260807937632884,0.38892868106006345,CC(C)(C)OC(=O)N[C@@H](CC(=O)N1CCCCCN1C(=O)C[C@@H](Cc1cc(F)c(F)cc1F)NC(=O)OC(C)(C)C)Cc1cc(F)c(F)cc1F,1.0,1.0
0.592031214827043,0.13060481180051617,0.13333333333333333,0.1,0.07894736842105263,0.6146704464918498,0.14642382073058427,O=C1CC(C(=O)Nc2ccccc2-c2ccccc2)c2ccccc21,3.15,12.13
0.47084865311022744,0.2342632714150706,0.4666666666666667,0.0,0.13157894736842105,0.5002126151665485,0.3846993417237969,Cc1noc(C)c1S(=O)(=O)N1CCCC(Oc2nc(C(C)C)nc3c2CCOCC3)C1,9.046,0.288
0.5112178284685227,0.08934541907805102,0.06666666666666667,0.0,0.07894736842105263,0.5383416017009213,0.06927248541901157,Cn1c(Cc2ccccc2)c(-c2ccccc2)c(=O)n1C,17.864,72.154
0.5410820139566295,0.08431380634476354,0.2,0.0,0.05263157894736842,0.5663359319631467,0.23397796650636107,CCc1nc(-n2nc(C)cc2C)c2cc(C)sc2n1,29.99,69.11
0.47572596983567206,0.10281270433826173,0.2,0.0,0.05263157894736842,0.5072289156626506,0.14198983594256281,Cc1cc(C)n(-c2cccc(-c3cnc4n3CCOC4)c2)n1,0.07,46.15
0.6578374727995799,0.269602377203487,0.2,0.1,0.10526315789473684,0.6781715095676825,0.35679934513455436,O=C(c1cccs1)C1C(C(=O)c2ccco2)C2(C(=O)Nc3ccccc32)C2C=Cc3ccccc3N12,46.813,4.262
0.2987919261649284,0.09524887506132779,0.26666666666666666,0.1,0.13157894736842105,0.3377037562012757,0.28824311879668474,Cc1cc(C(=O)NCCS(=O)(=O)N(C)C)cnc1C,88.57,96.8
0.42830344413596466,0.186199966843027,0.3333333333333333,0.1,0.13157894736842105,0.4600283486888731,0.31106108666734883,O=C(Cn1ncc2ccccc2c1=O)NCCn1nc2c(cc1=O)CCCCC2,7.31,41.02
0.35957079612816095,0.12974138402591293,0.2,0.2,0.05263157894736842,0.3952515946137491,0.2677785736212013,Cc1cc(C)c(C(=O)Nc2ccc3c(c2)n(C)c(=O)n3C)c(=O)[nH]1,76.28,85.38
0.4917835972086742,0.22612382362173447,0.3333333333333333,0.1,0.18421052631578946,0.5199858256555634,0.27940925679593437,COCCCn1c(C(=O)Nc2cc(Cl)ccc2OC)cc2c(=O)n3ccccc3nc21,3.49,28.49
0.6231710062279584,0.12890825196269926,0.13333333333333333,0.1,0.07894736842105263,0.644082211197732,0.11968348170128584,O=C1Nc2cc3ccc(OCc4ccccc4)cc3c3cccc1c23,31.942,50.584
0.3580700832895626,0.2242109860664974,0.3333333333333333,0.1,0.10526315789473684,0.34762579730687454,0.39957024455131485,Cc1sc2c(C3CCN(C(=O)C(C)NC4CCS(=O)(=O)C4)CC3)nc(C)n2c1C,1.751,51.287
0.6464320552262326,0.1306224842988268,0.2,0.2,0.10526315789473684,0.6660524450744152,0.2568300419523176,C=CCc1c(O)ccc2[nH]cc(S(=O)(=O)c3ccc(C)cc3)c12,5.882,32.051
0.6714939596308248,0.1103714843299641,0.06666666666666667,0.1,0.07894736842105263,0.6899362154500355,0.08898666393806062,Fc1ccc(Nc2c(-c3ccccc3)nc3ccccn23)cc1,17.65,70.28
0.6261724319051551,0.20982052315644287,0.4,0.1,0.23684210526315788,0.6469170800850461,0.3686687813363348,COc1cc(OC)c(C(=O)Nc2sc(C(C)C)cc2C(=O)OC(C)C)cc1OC,78.53,83.09
0.46777219179110086,0.181970348914025,0.26666666666666666,0.2,0.18421052631578946,0.4973068745570517,0.3734779494525734,COC(=O)c1scc2c(NCCc3ccc(F)cc3)c(C(C)=O)c(=O)[nH]c12,2.31,0.28
0.4970360921437684,0.20209932448979076,0.26666666666666666,0.30000000000000004,0.18421052631578946,0.5256555634301914,0.39448821583273647,CC(C)[C@@H](NS(=O)(=O)c1c(N)cc(Cl)cc1Cl)C(=O)NOC(C)(C)C,0.0,0.0
0.618969010279883,0.2569715901966444,0.4666666666666667,0.1,0.13157894736842105,0.6471296952515946,0.3866775810907603,Cc1ccc(-c2ccc(-n3nc(C)c(S(=O)(=O)Nc4ccc5c(c4)OCCO5)c3C)nn2)cc1,25.16,43.93
0.28033315825016886,0.1752792044346189,0.3333333333333333,0.2,0.13157894736842105,0.3212615166548547,0.3856884614072785,CS(=O)(=O)N1CCC[C@H]1C(=O)N[C@H]1C[C@H](c2cc(=O)[nH]c(C3CC3)n2)C1,99.9,99.9
0.4890072784572673,0.21065197212457934,0.4,0.1,0.23684210526315788,0.517363571934798,0.338722330229544,CCN(CC)S(=O)(=O)c1ccc(NC(=O)c2cc(OC)c(OC)c(OC)c2)cc1,75.11,99.99
0.8304194492383884,0.18799919548055308,0.13333333333333333,0.2,0.18421052631578946,0.8397590361445784,0.15720181452300555,Cc1ccc(CCCNC(=O)c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc1C,29.9,74.95
0.5368049823666242,0.12151104909840801,0.2,0.1,0.05263157894736842,0.5625088589652728,0.17613151881032776,Cc1cnc(C(=O)Nc2cc(Cl)c(Cl)c(Cl)c2)cn1,4.51,18.2
0.5638928491033242,0.2746415638646219,0.4,0.1,0.15789473684210525,0.5989369241672573,0.3855861386814012,Cn1c(CN2CCN(C(=O)c3ccccc3)CC2)nc2cc(NC(=O)c3ccccc3[N+](=O)[O-])ccc21,74.686,99.9
0.6152172281833872,0.19620091779174556,0.3333333333333333,0.0,0.10526315789473684,0.6364280652019844,0.3772297827347454,CC(C)(C)c1nc(CS(=O)(=O)c2nnc3c(Cl)cc(Cl)cn23)cs1,0.63,0.43
0.3435882043970887,0.06660427994247181,0.2,0.1,0.10526315789473684,0.35187810063784547,0.2162420273542754,C/C=C/C=C/C(=O)N1CCN(C(C)C(N)=O)CC1,70.461,79.195
0.5266751707060855,0.1730802407162579,0.3333333333333333,0.2,0.13157894736842105,0.5224663359319631,0.3607558238684812,Cc1ccccc1C(C)NS(=O)(=O)c1ccc(Cl)c(-c2nnn[nH]2)c1,99.99,99.99
0.5795002626247469,0.13519545362357746,0.26666666666666666,0.2,0.10526315789473684,0.494330262225372,0.2616733176438487,CC1CCN(Cc2nc(N)nc(Nc3ccc(Cl)cc3)n2)CC1,34.18,83.87
0.5169205372551963,0.11035886111688506,0.2,0.2,0.05263157894736842,0.540396881644224,0.2413793103448276,N=c1c2cnn(-c3ccccc3)c2[nH]c(=O)n1-c1ccccc1,99.99,99.99
0.4527650634051175,0.07415043672109514,0.3333333333333333,0.0,0.10526315789473684,0.4831325301204819,0.22558750298441282,CCOC(=O)c1cnc2nc(C3CCC3)nn2c1C,0.27,5.83
0.4082689277406769,0.14270289921542526,0.26666666666666666,0.0,0.07894736842105263,0.44110559886605244,0.25174801323373924,Cn1c(Cn2cc(-c3nnco3)ccc2=O)nc2cc(Cl)ccc21,74.0,97.86
0.5416822990920689,0.07246650009635719,0.13333333333333333,0.0,0.05263157894736842,0.567115520907158,0.12169582864354173,CC1=CCC(c2nnco2)C(c2ccc(F)cc2)C1,21.985,29.506
0.4652960156074136,0.18367364113215076,0.3333333333333333,0.2,0.10526315789473684,0.4961020552799433,0.5033254885910161,CC1(C)C(=O)Nc2ccc(S(=O)(=O)Nc3noc(-c4ccsc4)n3)cc21,99.99,99.99
0.4625196968560067,0.258652160631228,0.4,0.1,0.10526315789473684,0.4923458540042523,0.3154268563047853,CN1CCN(C(=O)c2ccc(-c3ccc4nnc(Cc5cccc6c(=O)[nH]ccc56)n4n3)cc2)CC1,0.0,0.0
0.7381256096645908,0.1995300798544459,0.2,0.2,0.07894736842105263,0.7506732813607371,0.20195095330672944,Cc1ccc(Nc2c(-c3cc(Br)ccc3O)nc3ncccn23)c(C)c1,8.251,52.875
0.6015607413521424,0.17531370788370146,0.2,0.1,0.15789473684210525,0.5978029766123316,0.18605682322043723,CCN(CC)C1c2cccc3cccc(c23)C1NS(=O)(=O)c1ccccc1,1.07,3.109
0.6387784197493811,0.17090399878143916,0.2,0.0,0.15789473684210525,0.6588235294117647,0.18247552781472764,CC(C)c1noc(CCCn2ccc(-c3ccc(Br)cc3)n2)n1,99.99,56.15
0.5047647632625498,0.16099982579965952,0.26666666666666666,0.1,0.23684210526315788,0.45605953224663354,0.20577100173948634,CCOC(=O)c1c(C)c(CCC(=O)NCCN2CCCCC2)n(C)c1C,32.643,64.341
0.5206723193516922,0.24467742220524166,0.4,0.1,0.23684210526315788,0.5472714386959603,0.33943858931068593,CCOC(=O)c1cc2n(n1)CC(C)(C(=O)NCCCOC)N(c1ccc(C)c(Cl)c1)C2=O,1.501,0.429
0.3724769265401066,0.2096522136487229,0.3333333333333333,0.1,0.13157894736842105,0.4072997873848334,0.3072410382345919,COc1cc(Br)c(S(=O)(=O)NC2CCN(C(C)=O)CC2)cc1OC,38.32,76.95
0.5100922938395739,0.10530200195743958,0.3333333333333333,0.2,0.07894736842105263,0.5355067328136074,0.26317405095671753,COc1cc(O)ccc1-c1nnc(C)n1-c1ccc(O)cc1,62.76,63.12
0.7593606963307573,0.14887144267336092,0.06666666666666667,0.1,0.10526315789473684,0.7554216867469878,0.07769705651625225,NC(CCc1c(Cl)cccc1Cl)c1ccc(Cl)cc1Cl,1.237,62.709
0.6601635776994073,0.2081130232006241,0.2,0.2,0.13157894736842105,0.6822820694542877,0.2538626829018725,O=C1c2[nH]nc(-c3ccccc3)c2C(c2ccccn2)N1CCc1c[nH]c2ccccc12,9.539,10.9
0.3338335709461995,0.1365242571870264,0.26666666666666666,0.1,0.13157894736842105,0.37795889440113395,0.2204372591152495,COc1cc(=O)[nH]cc1C(=O)N1CCC(OCC2CCCC2)CC1,74.46,70.97
0.3750281383657238,0.08091900357405238,0.3333333333333333,0.0,0.13157894736842105,0.4097094259390503,0.3140966608683789,CCS(=O)(=O)CC(C)N(C)c1cnc(C#N)cn1,52.557,83.783
0.48465521122533217,0.1840161509803608,0.3333333333333333,0.0,0.13157894736842105,0.5142452161587526,0.3222483713632798,O=C(C1=COCCO1)N(CCn1cccn1)c1nc2c(Cl)cccc2s1,24.79,25.048
0.2566218954003152,0.08326018882643674,0.26666666666666666,0.2,0.05263157894736842,0.21757618710134655,0.2562161055970531,Cn1[nH]c(Br)c2/c(=N\CCN)ncnc1-2,64.961,49.152
0.4436857507315976,0.1398517361546495,0.4,0.1,0.07894736842105263,0.42501771793054566,0.2597632934274703,c1nc(N2CCN(Cc3ccc4c(c3)OCO4)CC2)c2nc[nH]c2n1,47.16,20.58
0.461319126585128,0.16266188218839386,0.2,0.1,0.07894736842105263,0.45251594613749113,0.1685255295201064,Cc1c[nH]c(CN2C[C@H]3CC[C@@H]2CN(C(=O)c2ccccc2)C3)c(C)c1=O,86.89,99.99
0.3462894875065657,0.12557404061476732,0.26666666666666666,0.30000000000000004,0.18421052631578946,0.3328844790928419,0.4332685289402777,Cc1cnn(CCNC(C)C(=O)Nc2sccc2C(N)=O)c1,70.13,99.24
0.5745479102573723,0.24185823795093273,0.26666666666666666,0.0,0.23684210526315788,0.5980864635010631,0.29745216412565234,COCCN(CC(=O)N1N=C(c2ccccc2F)CC1c1cccs1)C(=O)CC(C)(C)C,1.48,9.0
0.6617393261799356,0.2115002520434878,0.26666666666666666,0.0,0.15789473684210525,0.6107725017717931,0.24103823459190285,COc1cc2ccccc2cc1C(=O)N(CCN(C)C)c1nc2c(F)cccc2s1,3.154,56.331
0.5870788624596684,0.1155141813383467,0.26666666666666666,0.1,0.21052631578947367,0.5232459248759744,0.1244244346669395,COc1cc(OC)c(OC)cc1CNC(C)(C)CC(C)(C)C,25.681,81.449
0.42057477301718327,0.10955939095521536,0.2,0.2,0.10526315789473684,0.4526576895818568,0.23991268460725126,COc1ccc(C(N)=O)cc1NC1C2CCOC2C12CCC2,47.348,68.736
0.4513393862084491,0.171902915709757,0.3333333333333333,0.1,0.15789473684210525,0.48178596739900775,0.30215900951601354,CCc1c(C(=O)NCC(OC)C(C)(C)C)cnc2c1c(=O)n(C)c(=O)n2C,8.775,4.434
0.5896300742852856,0.1250825768522251,0.13333333333333333,0.2,0.10526315789473684,0.6124025513819986,0.18745523380742862,CCC(C)(C)Nc1[nH]c2c(Cl)cc(C)cc2c(=O)c1C(C)=O,0.659,48.057
0.7087866736699935,0.18101350936263713,0.2,0.1,0.10526315789473684,0.7249468462083628,0.1502097615880487,CC(Oc1cc(-n2nc3c(c2Cl)CCCC3)c(F)cc1Cl)C(C)(C)O,26.318,47.442
0.49696105650183847,0.09185996312338687,0.26666666666666666,0.0,0.05263157894736842,0.52487597448618,0.2761690371431495,CCc1cc2c(nc(-c3ccccc3)n3nnnc23)s1,96.01,92.86
0.4199744878817439,0.16515791218788053,0.4666666666666667,0.1,0.13157894736842105,0.45216158752657687,0.5273372215969166,CC(C)Oc1nnc(SCc2nc3c(=O)n(C)c(=O)n(C)c3[nH]2)s1,59.14,82.209
0.6239213626472575,0.2063945831268035,0.26666666666666666,0.1,0.10526315789473684,0.6447909284195605,0.2622190388485283,Cc1ccc(-c2nc3n(CC(=O)Nc4cccc(F)c4)c4c(c(=O)n3n2)CCC4)cc1,19.45,83.19
0.6579125084415098,0.13316732405555223,0.3333333333333333,0.0,0.21052631578947367,0.6768958185683912,0.23523994679218252,CCOC(=O)CCCOc1nc(C(C)C)c2c(c1C#N)CCCC2,40.44,99.99
0.5841524724244017,0.10151083029604799,0.13333333333333333,0.1,0.15789473684210525,0.523458540042523,0.08584876701115318,Cc1c(Cl)cccc1-c1ccc(CNCCN(C)C)o1,1.8,41.404
0.4652209799654837,0.14243276245553474,0.26666666666666666,0.2,0.07894736842105263,0.49489723600283486,0.44234114396807533,Cc1nc(C2CC2)nc2sc(C(=O)NC3(C#N)CCCC3)c(N)c12,6.366,33.682
0.5688452014706986,0.19807251951759128,0.3333333333333333,0.1,0.15789473684210525,0.591070163004961,0.3200313789692691,CCc1ccc(S(=O)(=O)C2CS(=O)(=O)CC2NCc2ccccc2C)cc1,0.025,0.041
0.3487656636902529,0.11880126602411709,0.3333333333333333,0.2,0.21052631578947367,0.38490432317505313,0.31969030321634434,CCOC(=O)c1[nH]c(=O)n(CCNC(=O)OC(C)(C)C)c1C,46.21,59.29
0.6509341937420277,0.12475773950232563,0.13333333333333333,0.1,0.10526315789473684,0.6963855421686747,0.11869436201780414,Cc1ccc(C(O)(c2ccccc2)c2cnc(C(C)C)n2C)cc1,2.076,13.259
0.6238463270053276,0.2716406053419754,0.4,0.1,0.18421052631578946,0.6447200566973776,0.2923701354070739,COC(=O)C(O)c1cnc2c(c1-c1ccc(Cl)cc1)C(C)(C)CN(Cc1ccc(OC)cc1)C2=O,71.1,80.3
0.5634426352517448,0.1567104579954169,0.26666666666666666,0.2,0.10526315789473684,0.5876683203401842,0.2779085234830656,CC(=O)Nc1ccc(Nc2ncnc3c2cnn3-c2cccc(C)c2)cc1,56.3,80.66
0.41029489007278463,0.139032910399592,0.3333333333333333,0.1,0.07894736842105263,0.39794472005669734,0.3304682970087657,O=C(O)C1CC[C@@H](c2ccccc2)N1C(=O)C1CCCS1(=O)=O,99.99,99.99
0.6207698656862011,0.0706251940819011,0.0,0.1,0.02631578947368421,0.6418143160878809,0.07769705651625225,Nc1ccc(F)cc1-c1cc(Cl)cc(Cl)c1,2.172,16.162
0.8864710737600362,0.2762278809748824,0.13333333333333333,0.1,0.15789473684210525,0.8936924167257264,0.13554350421228553,OC(Cn1c(Cc2ccccc2)nc2ccccc21)Cn1c2ccc(Cl)cc2c2cc(Cl)ccc21,67.72,99.0
